id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
demo_002459,2,2016-01-11 16:58:00,2016-01-11 17:10:55.230533564,2,-74.05017770179107,40.80142087911676,-74.06803523740872,40.78879323759929,N,775
demo_002460,2,2016-03-02 05:01:00,2016-03-02 05:21:21.937543350,5,-73.98762661603708,40.78547713213875,-73.97267967202349,40.83268808682126,N,1221
demo_002461,2,2016-02-08 17:34:00,2016-02-08 17:57:21.344501048,1,-73.92950802831577,40.7243273004475,-73.91841917130716,40.68684554036077,N,1401
demo_002462,1,2016-03-26 08:10:00,2016-03-26 08:50:06.854955774,5,-74.04053526866926,40.740045183778115,-73.94681740586688,40.72028407396757,N,2406
demo_002463,1,2016-04-15 10:31:00,2016-04-15 10:46:53.793605032,3,-73.99601362282115,40.754680438757504,-73.95853484529322,40.78040019554265,N,953
demo_002464,1,2016-03-24 12:02:00,2016-03-24 12:10:12.882671028,5,-74.00243681294712,40.73086075065964,-73.9843809159227,40.736705090832885,N,492
demo_002465,1,2016-02-05 04:30:00,2016-02-05 04:44:08.681566200,5,-74.0163967056787,40.77551625837448,-73.99625214301287,40.75415275628151,N,848
demo_002466,2,2016-02-24 05:01:00,2016-02-24 05:22:58.626934735,3,-73.97384346479664,40.77049180972255,-73.90945964685429,40.7965412271044,N,1318
demo_002467,1,2016-05-02 07:33:00,2016-05-02 07:55:29.859117742,3,-73.96505126414348,40.719909227243086,-73.9990161939094,40.74724121203865,N,1349
demo_002468,1,2016-01-05 20:34:00,2016-01-05 20:43:13.006147424,5,-73.9655227892843,40.79988858481837,-73.97191843531596,40.80883613286836,N,553
demo_002469,2,2016-02-08 12:52:00,2016-02-08 13:13:47.415827910,6,-74.02895643936267,40.76158086168331,-74.09570629833144,40.745046153818556,N,1307
demo_002470,1,2016-06-09 14:54:00,2016-06-09 15:03:32.746297213,3,-74.05906926624502,40.697482509864024,-74.03951218176935,40.68510828512849,N,572
demo_002471,1,2016-01-18 20:21:00,2016-01-18 20:32:02.370949217,6,-73.97319252035612,40.75620299995793,-73.94350643908707,40.76388925372098,N,662
demo_002472,2,2016-03-15 15:42:00,2016-03-15 16:00:24.137765746,3,-74.00776635686672,40.7678422259573,-74.04261235869494,40.732420141304544,N,1104
demo_002473,1,2016-02-07 06:10:00,2016-02-07 06:31:05.968899985,6,-73.90227594291409,40.79204773265025,-73.85204814228406,40.82789792444085,N,1265
demo_002474,2,2016-01-19 20:05:00,2016-01-19 20:24:35.271781880,4,-73.90019706367933,40.74618832589057,-73.9253578634212,40.79209397128482,N,1175
demo_002475,1,2016-03-17 02:12:00,2016-03-17 02:18:55.255845708,5,-73.89541895925218,40.78697783936065,-73.90740534306777,40.780607058414965,N,415
demo_002476,1,2016-04-03 20:37:00,2016-04-03 20:45:05.547575468,5,-74.02730499054657,40.76454996953696,-74.02312018349987,40.77416479083259,N,485
demo_002477,1,2016-02-01 16:55:00,2016-02-01 17:25:55.734562985,5,-73.9593783910966,40.711973088683685,-73.90358151840002,40.743989743840615,N,1855
demo_002478,1,2016-01-15 00:04:00,2016-01-15 00:26:44.859802573,6,-73.94580713672369,40.70846916292812,-73.97584406035652,40.76126930556944,N,1364
demo_002479,2,2016-01-25 05:52:00,2016-01-25 06:08:45.989923285,3,-73.9508740594905,40.79728959545523,-73.9406804101027,40.83932809151348,N,1005
demo_002480,2,2016-04-27 06:40:00,2016-04-27 07:01:37.823185822,5,-74.00094790748872,40.79985944624337,-73.973828586071,40.75299993338268,N,1297
demo_002481,1,2016-06-03 20:25:00,2016-06-03 20:33:32.744898495,5,-73.92743757936655,40.76930182306417,-73.90754112363777,40.760781873479324,N,512
demo_002482,1,2016-02-02 10:51:00,2016-02-02 11:00:54.154881387,4,-73.98497862561351,40.8103497352413,-73.96378958945617,40.82386831803135,N,594
demo_002483,2,2016-02-27 16:06:00,2016-02-27 16:21:25.848177094,2,-73.9792352243779,40.79498134471646,-73.95258271660181,40.78163747770011,N,925
demo_002484,2,2016-03-02 21:16:00,2016-03-02 21:38:42.263745151,3,-74.05420250532997,40.78192700553179,-74.07361780069115,40.83006170764788,N,1362
demo_002485,2,2016-03-05 22:28:00,2016-03-05 22:53:50.748651912,2,-73.95598557636922,40.72610409789432,-73.89691328383016,40.770097227559994,N,1550
demo_002486,2,2016-02-13 23:22:00,2016-02-13 23:34:11.211716953,1,-73.99671852711076,40.81860000628613,-74.00060875604679,40.79656989247215,N,731
demo_002487,1,2016-01-10 22:46:00,2016-01-10 22:52:24.528834162,6,-73.96408495120548,40.776770550127296,-73.97261963830987,40.772385749589844,N,384
demo_002488,2,2016-04-04 12:40:00,2016-04-04 12:56:39.515855751,5,-73.97441988350879,40.744495642888594,-73.9272529909628,40.724257681211476,N,999
demo_002489,1,2016-03-05 07:50:00,2016-03-05 08:04:01.812190277,4,-73.97685785405012,40.73461054981432,-73.99892769439082,40.729342081823454,N,841
demo_002490,2,2016-03-02 14:33:00,2016-03-02 14:39:29.250430298,3,-73.987057110761,40.76698743235299,-73.97584737408654,40.76090075892099,N,389
demo_002491,1,2016-02-17 15:58:00,2016-02-17 16:13:06.188035848,1,-73.94960301194028,40.69951293203066,-73.97490222378012,40.72527789572882,N,906
demo_002492,1,2016-06-16 06:44:00,2016-06-16 07:11:46.860297453,3,-73.99395016415983,40.782488564637355,-73.90577691061925,40.75850001871654,N,1666
demo_002493,1,2016-04-19 21:17:00,2016-04-19 21:51:03.923907281,2,-74.05048388387539,40.724625021485714,-73.96968097578996,40.65397278215191,N,2043
demo_002494,1,2016-03-16 08:44:00,2016-03-16 09:07:39.593369824,4,-73.95939699771317,40.770971283808855,-73.96325543206345,40.72764862058852,N,1419
demo_002495,2,2016-02-06 23:17:00,2016-02-06 23:32:06.154773450,3,-74.02140524862102,40.739743288192464,-74.00321024754851,40.71197914464938,N,906
demo_002496,2,2016-05-24 04:51:00,2016-05-24 05:00:53.541357644,6,-74.04459178292069,40.74874534505464,-74.04440978974404,40.73104167215172,N,593
demo_002497,2,2016-06-08 21:44:00,2016-06-08 21:53:05.866163384,6,-74.03100095003641,40.73150815445322,-74.04320193213071,40.736561863269834,N,545
demo_002498,2,2016-01-06 19:37:00,2016-01-06 19:55:27.334479095,4,-73.97225004292893,40.752356969908675,-73.96806294046023,40.723202534459396,N,1107
demo_002499,1,2016-06-16 08:09:00,2016-06-16 08:28:55.471570907,6,-73.98934334613926,40.82412828411061,-73.99076439637206,40.791428568173586,N,1195
demo_002500,2,2016-05-05 21:29:00,2016-05-05 21:44:35.332089537,2,-74.08097073633527,40.80647708694671,-74.12,40.7813820066701,N,935
demo_002501,1,2016-01-18 23:16:00,2016-01-18 23:30:26.764232696,1,-74.00226451743737,40.770406763424845,-73.99305870118258,40.74028410539353,N,866
demo_002502,2,2016-05-15 13:38:00,2016-05-15 13:46:52.594945047,4,-73.93238459487614,40.75711470070523,-73.93386484541408,40.742143369609245,N,532
demo_002503,2,2016-01-20 07:58:00,2016-01-20 08:11:05.121739729,1,-74.005308305192,40.78754704167425,-73.99438128920983,40.77142028198509,N,785
demo_002504,2,2016-01-10 03:43:00,2016-01-10 03:53:06.677928700,6,-73.99244644490425,40.797548963793766,-73.99515956712601,40.816153497852056,N,606
demo_002505,2,2016-01-21 18:12:00,2016-01-21 18:29:29.811017381,1,-73.93806538532027,40.72895635662274,-73.95067726304202,40.70223906322586,N,1049
demo_002506,2,2016-03-23 18:28:00,2016-03-23 18:43:51.646881792,6,-73.9492029833808,40.75528963963288,-73.91858113127115,40.74563453066797,N,951
demo_002507,1,2016-04-21 12:32:00,2016-04-21 12:42:09.117963043,5,-73.93902120105567,40.69423146196512,-73.92036149692588,40.67951584960736,N,609
demo_002508,1,2016-03-14 07:38:00,2016-03-14 08:03:25.094443015,2,-74.1,40.797308573859134,-74.05113834450225,40.81914846821215,N,1525
demo_002509,1,2016-01-22 22:54:00,2016-01-22 23:08:14.490908877,4,-73.9069914632701,40.830275849019536,-73.88967592151357,40.82611030856706,N,854
demo_002510,1,2016-02-05 20:24:00,2016-02-05 20:36:35.114307506,4,-73.95636198040575,40.76080289186181,-73.96327820971928,40.789171703393585,N,755
demo_002511,1,2016-06-02 10:17:00,2016-06-02 10:31:51.946978959,5,-73.87423356136891,40.6836246456284,-73.85264666295245,40.652510650876266,N,891
demo_002512,1,2016-06-22 06:32:00,2016-06-22 06:54:13.804035336,3,-74.02020467138485,40.7793111680802,-74.08952613195821,40.77797826965246,N,1333
demo_002513,1,2016-05-15 18:27:00,2016-05-15 18:58:29.596310942,4,-74.0643552772542,40.726356879184785,-73.99072648114861,40.71080782172498,N,1889
demo_002514,2,2016-01-19 14:44:00,2016-01-19 14:58:46.645655218,3,-73.98467516944737,40.734782769541745,-73.97507186441516,40.701679524898836,N,886
demo_002515,2,2016-05-27 13:34:00,2016-05-27 13:56:03.161121098,1,-73.99739175483907,40.77993017364269,-73.92093579854468,40.778107375536095,N,1323
demo_002516,2,2016-05-04 13:23:00,2016-05-04 13:43:33.968705926,5,-73.95558512073734,40.76690939439295,-73.98601219782616,40.8136984438653,N,1233
demo_002517,2,2016-04-04 16:34:00,2016-04-04 16:55:08.467915308,2,-73.93662822449362,40.74091619286315,-73.97574581288511,40.71788765518415,N,1268
demo_002518,2,2016-01-26 18:47:00,2016-01-26 18:54:44.338248860,2,-73.98892823651957,40.735263802858945,-73.97612407127632,40.731822518349325,N,464
demo_002519,1,2016-06-28 09:38:00,2016-06-28 10:00:58.643609199,2,-73.99583186206158,40.76240426193273,-73.98314314606475,40.72697400820373,N,1378
demo_002520,2,2016-03-20 16:03:00,2016-03-20 16:26:31.671399344,4,-73.96147760812177,40.74366870566207,-73.94963904101648,40.70426955582066,N,1411
demo_002521,2,2016-01-08 22:50:00,2016-01-08 23:06:28.787095070,5,-73.99653478995616,40.7191767003239,-73.9900308728424,40.69792088743164,N,988
demo_002522,1,2016-02-07 19:03:00,2016-02-07 19:17:07.867439414,5,-74.00029919454036,40.74636028864826,-74.02228329517278,40.734210747334274,N,847
demo_002523,1,2016-03-13 05:27:00,2016-03-13 05:43:37.118172629,4,-73.93832892775961,40.76988574181394,-73.99031638055236,40.7589349997088,N,997
demo_002524,1,2016-01-12 05:15:00,2016-01-12 05:22:33.742538629,3,-73.92830999643934,40.751766378661316,-73.91839972695657,40.74566370325417,N,453
demo_002525,1,2016-02-28 07:24:00,2016-02-28 07:55:33.843689912,6,-73.93622151902616,40.708527199061315,-73.9811122390366,40.66402221776232,N,1893
demo_002526,1,2016-03-25 07:30:00,2016-03-25 07:52:45.359990131,3,-73.99257033707265,40.79261726174815,-74.0407655574935,40.77571671403746,N,1365
demo_002527,2,2016-06-19 18:08:00,2016-06-19 18:20:42.530148915,1,-74.08129050444889,40.662141599706985,-74.09461261739527,40.67568907848889,N,762
demo_002528,1,2016-01-16 13:08:00,2016-01-16 13:25:20.308720678,5,-73.99166927388768,40.74237721957401,-73.9765962094012,40.705704602605856,N,1040
demo_002529,2,2016-04-13 20:02:00,2016-04-13 20:23:03.590930898,6,-74.01910910057046,40.736293054090616,-73.94953752726649,40.7267041203298,N,1263
demo_002530,2,2016-06-13 20:05:00,2016-06-13 20:18:53.739352374,2,-73.99083762585548,40.763186260725504,-73.9565635502416,40.771093042243834,N,833
demo_002531,2,2016-05-25 02:44:00,2016-05-25 03:02:45.134652557,2,-74.01519909017229,40.777658163273095,-73.96503647462276,40.756536956378454,N,1125
demo_002532,1,2016-06-15 11:44:00,2016-06-15 11:54:30.879905545,3,-73.98593329349595,40.79743676828914,-73.96305513443194,40.80665792698548,N,630
demo_002533,1,2016-01-31 15:52:00,2016-01-31 16:10:09.073100942,3,-74.03176740331541,40.733065829432675,-74.01892752315239,40.69199541988928,N,1089
demo_002534,1,2016-05-24 05:48:00,2016-05-24 06:14:30.901752260,2,-74.04263228465233,40.778530381806675,-73.95492962363237,40.80251852027585,N,1590
demo_002535,1,2016-06-25 03:41:00,2016-06-25 03:59:16.330443250,1,-73.9299788832843,40.764853643575854,-73.97627882977054,40.774730263369385,N,1096
demo_002536,2,2016-02-28 16:27:00,2016-02-28 16:35:58.105307389,2,-74.02863459260155,40.69809612186859,-74.04309765367535,40.699599087763346,N,538
demo_002537,2,2016-03-30 18:07:00,2016-03-30 18:25:47.016405987,2,-73.98498507686347,40.8245189089402,-73.99671636879886,40.854888995650455,N,1127
demo_002538,1,2016-04-05 13:14:00,2016-04-05 13:26:48.800576238,2,-73.94204683190287,40.70764287054659,-73.91077233615533,40.698750445947205,N,768
demo_002539,1,2016-03-29 20:39:00,2016-03-29 20:57:50.434128493,2,-73.94385631431967,40.77268240453084,-73.97811350083869,40.75600028949437,N,1130
demo_002540,2,2016-02-22 03:51:00,2016-02-22 04:09:59.595430008,6,-73.94923183077881,40.77164859804692,-73.92251179451364,40.808707293717546,N,1139
demo_002541,2,2016-06-23 18:13:00,2016-06-23 18:41:41.428377060,2,-73.97137100684743,40.76764728738152,-73.95108326273551,40.81734796404186,N,1721
demo_002542,2,2016-06-21 04:03:00,2016-06-21 04:16:52.907146270,5,-73.95241985111583,40.74068980912435,-73.92395269089269,40.72196699105917,N,832
demo_002543,2,2016-03-09 12:45:00,2016-03-09 12:56:27.409926970,4,-73.92321103403272,40.78695384278992,-73.89537822739314,40.78388277538801,N,687
demo_002544,1,2016-05-24 22:51:00,2016-05-24 23:11:28.692400731,3,-73.96587398327021,40.703387138412,-73.91203279598807,40.731603287080056,N,1228
demo_002545,1,2016-03-12 13:18:00,2016-03-12 13:21:51.754488730,5,-74.06767410560664,40.75569599239642,-74.06939643680946,40.75358607734753,N,231
demo_002546,1,2016-05-23 01:34:00,2016-05-23 01:46:05.401802081,1,-74.00878399427675,40.738264386320665,-73.99022846744455,40.754318276056594,N,725
demo_002547,2,2016-04-15 06:07:00,2016-04-15 06:20:04.198478342,5,-73.9536633467725,40.73429457202766,-73.97944257176721,40.75536546915984,N,784
demo_002548,2,2016-03-25 15:07:00,2016-03-25 15:20:11.514717251,3,-74.01321931701692,40.773006172560876,-74.04698714237628,40.75782394902085,N,791
demo_002549,2,2016-01-24 01:11:00,2016-01-24 01:30:36.592135211,5,-73.91209522372436,40.79571174899519,-73.85032621626324,40.80703216490699,N,1176
demo_002550,2,2016-04-27 19:49:00,2016-04-27 20:04:48.092242717,6,-73.98784309226748,40.74598604833571,-74.01626724982498,40.74581884558394,N,948
demo_002551,2,2016-02-27 19:05:00,2016-02-27 19:26:16.866845894,5,-73.98116380528883,40.785323838147406,-73.95871788259548,40.75246838612578,N,1276
demo_002552,1,2016-02-09 00:49:00,2016-02-09 01:02:55.051875055,1,-73.93438651104942,40.759740923290565,-73.91580001306666,40.733020301837,N,835
demo_002553,1,2016-02-04 18:39:00,2016-02-04 19:03:47.863217172,6,-73.99322824537892,40.72675437267667,-73.95210391407711,40.709139115717974,N,1487
demo_002554,1,2016-06-25 17:42:00,2016-06-25 18:09:52.028497632,5,-73.97706753339223,40.748971676736566,-74.0351045560932,40.77404171270824,N,1672
demo_002555,2,2016-01-19 14:11:00,2016-01-19 14:26:30.436713769,1,-73.94453944322004,40.7475179938223,-73.91334719848092,40.77347466420476,N,930
demo_002556,1,2016-05-23 17:37:00,2016-05-23 17:50:43.461068910,2,-74.05125217771251,40.73361690306231,-74.05328329793704,40.753864551857,N,823
demo_002557,1,2016-06-04 21:44:00,2016-06-04 21:54:08.488571734,6,-73.99783841730743,40.77299690250296,-74.01883523645363,40.78487989149113,N,608
demo_002558,1,2016-01-06 14:08:00,2016-01-06 14:16:07.938764308,6,-73.94768810170794,40.76621261656967,-73.95646671461955,40.77735892686289,N,487
demo_002559,1,2016-04-16 01:54:00,2016-04-16 02:07:34.150752626,3,-73.98204799332458,40.70232726056057,-73.94576101577815,40.70982139269855,N,814
demo_002560,1,2016-04-13 22:23:00,2016-04-13 22:33:54.825116074,6,-73.91896997845652,40.70019659016663,-73.89337656035013,40.71120171066301,N,654
demo_002561,2,2016-03-05 13:27:00,2016-03-05 13:34:10.810914751,3,-74.05591655111841,40.772863955862206,-74.06039387214861,40.78569874562114,N,430
demo_002562,1,2016-04-30 00:12:00,2016-04-30 00:31:02.016201147,6,-74.06105007955757,40.7294649749922,-74.1009188408,40.691545576517555,N,1142
demo_002563,2,2016-03-14 13:27:00,2016-03-14 13:42:43.175899161,4,-73.95036410675198,40.768571440428516,-73.98776316764389,40.747234767488024,N,943
demo_002564,1,2016-03-20 03:28:00,2016-03-20 03:45:53.391306649,4,-73.94603867532803,40.785332605233826,-73.91968261973066,40.75755172137281,N,1073
demo_002565,1,2016-03-18 16:09:00,2016-03-18 16:34:22.307275781,1,-73.99369625030744,40.713516650690806,-74.03841723520534,40.743409565897466,N,1522
demo_002566,1,2016-05-24 02:54:00,2016-05-24 03:13:10.277976747,6,-73.96698225199795,40.708596196089836,-73.9711176590865,40.75325689888659,N,1150
demo_002567,2,2016-04-23 23:12:00,2016-04-23 23:48:15.398006575,2,-73.95146568600659,40.81660510888384,-73.85762816154829,40.758040815032714,N,2175
demo_002568,1,2016-03-09 05:28:00,2016-03-09 05:47:12.489739169,2,-74.02162384426333,40.77030497740369,-74.00553921492038,40.81255497192422,N,1152
demo_002569,2,2016-06-15 19:38:00,2016-06-15 19:51:28.290448970,3,-74.01680817687722,40.74332657701644,-73.9908294547374,40.74566805410179,N,808
demo_002570,1,2016-05-24 08:53:00,2016-05-24 09:15:41.289268657,5,-73.97646232193605,40.72531208415738,-74.01359855645137,40.75265551927467,N,1361
demo_002571,2,2016-06-16 21:36:00,2016-06-16 21:51:04.984712669,5,-73.94431599680478,40.74013457028825,-73.98727155477081,40.75380918346204,N,904
demo_002572,1,2016-05-11 11:45:00,2016-05-11 12:04:40.303600600,4,-74.03746806168611,40.71632996823604,-74.00961429038978,40.75522063468323,N,1180
demo_002573,1,2016-03-11 11:14:00,2016-03-11 11:22:36.245526968,6,-73.99390764343707,40.78891942609317,-74.00378996304839,40.794582471793824,N,516
demo_002574,2,2016-05-19 03:06:00,2016-05-19 03:24:33.569636298,5,-73.9959906484267,40.73081370962378,-73.95491389657197,40.694000439235836,N,1113
demo_002575,1,2016-02-29 06:24:00,2016-02-29 06:30:32.014618436,1,-73.96619184027307,40.79627371058757,-73.96118217695621,40.793420488725694,N,392
demo_002576,2,2016-02-18 18:24:00,2016-02-18 19:14:27.347044730,5,-73.9853914266504,40.74397798780805,-73.86091872915614,40.75790070105293,N,3027
demo_002577,2,2016-03-22 04:31:00,2016-03-22 04:39:11.270356632,2,-74.00956476127112,40.7214827435734,-74.02609595480709,40.71565179383197,N,491
demo_002578,1,2016-06-23 11:23:00,2016-06-23 11:33:10.778019654,4,-73.92881453986591,40.74307944441952,-73.91519493634428,40.76083820091765,N,610
demo_002579,2,2016-04-12 05:28:00,2016-04-12 05:39:29.569154070,4,-74.00926658667294,40.66615416278745,-74.0370616848635,40.664380333294154,N,689
demo_002580,1,2016-03-10 01:33:00,2016-03-10 01:47:13.472616050,3,-73.99814433633597,40.753773099816414,-73.95852153596313,40.737694348200314,N,853
demo_002581,1,2016-03-24 03:03:00,2016-03-24 03:17:29.205249415,3,-74.05661739361638,40.75204582831045,-74.03769945983078,40.72272441196104,N,869
demo_002582,2,2016-02-22 10:03:00,2016-02-22 10:15:37.888559268,2,-74.01711316445807,40.78686599612918,-74.04725480932757,40.776286980800776,N,757
demo_002583,1,2016-04-28 13:48:00,2016-04-28 13:56:32.976975497,2,-73.96177657656474,40.691979327520585,-73.96938154785872,40.69750276206249,N,512
demo_002584,1,2016-03-04 01:50:00,2016-03-04 02:18:40.627823951,6,-73.97057291196403,40.79866532263023,-73.9190586948915,40.74576174391532,N,1720
demo_002585,2,2016-04-09 19:00:00,2016-04-09 19:23:04.083858466,3,-73.95802173544703,40.78672097532492,-73.910711916759,40.765658912235615,N,1384
demo_002586,2,2016-03-07 13:36:00,2016-03-07 14:01:44.041475365,3,-73.96020579713245,40.801821524729455,-74.00620964450674,40.74791083952054,N,1544
demo_002587,2,2016-02-27 17:29:00,2016-02-27 17:42:13.407620313,5,-73.89105286836671,40.75615475183986,-73.90386180589734,40.73949373078245,N,793
demo_002588,1,2016-06-23 15:25:00,2016-06-23 15:49:48.871867219,2,-74.01865364723511,40.793486389193596,-73.95140476076472,40.82581388701935,N,1488
demo_002589,2,2016-03-03 05:33:00,2016-03-03 05:47:28.173389556,2,-74.05787406845457,40.706506458778264,-74.06022529147889,40.674481316471585,N,868
demo_002590,1,2016-01-13 16:38:00,2016-01-13 16:52:38.775087098,2,-74.03227488482322,40.78295666478216,-74.022355096814,40.80194197792042,N,878
demo_002591,2,2016-03-09 03:31:00,2016-03-09 04:02:42.336794421,1,-74.01666433261242,40.7310093033265,-73.97722171552932,40.807927581763934,N,1902
demo_002592,1,2016-04-05 18:51:00,2016-04-05 19:18:58.317418911,3,-74.02884471214776,40.7002009358652,-74.0719703718682,40.739446465409145,N,1678
demo_002593,2,2016-01-18 00:50:00,2016-01-18 01:02:20.677880238,1,-73.98078526185598,40.71865508186425,-74.01017467426601,40.72225994313481,N,740
demo_002594,2,2016-02-25 00:33:00,2016-02-25 00:44:46.696940067,3,-73.92863052924993,40.75819358985203,-73.93645999716252,40.781371320158534,N,706
demo_002595,2,2016-01-30 21:23:00,2016-01-30 21:43:53.192385623,4,-73.91571534171635,40.72914952771239,-73.87005351502141,40.69216809204659,N,1253
demo_002596,2,2016-03-31 02:48:00,2016-03-31 03:08:26.437288711,2,-73.9623061174169,40.77116257360935,-73.92311433022807,40.728680377967265,N,1226
demo_002597,2,2016-05-10 03:51:00,2016-05-10 04:01:55.296703271,2,-73.88864275030457,40.69471168557486,-73.85995092745303,40.69548653452,N,655
demo_002598,1,2016-06-23 07:50:00,2016-06-23 08:01:02.965253435,4,-74.00103678754549,40.68355158597345,-74.00240738574897,40.694314071187094,N,662
demo_002599,2,2016-03-11 00:53:00,2016-03-11 01:11:05.424945373,4,-74.05846335689012,40.806033560195026,-74.01542841607133,40.83558247586976,N,1085
demo_002600,1,2016-06-04 09:16:00,2016-06-04 09:30:13.604769715,5,-73.93760698694503,40.78963300452905,-73.93944957002437,40.77427642671122,N,853
demo_002601,1,2016-02-08 14:48:00,2016-02-08 14:58:18.169405318,6,-74.0677367476287,40.721274610743016,-74.04400786719566,40.72649628882078,N,618
demo_002602,2,2016-05-20 11:44:00,2016-05-20 11:57:20.216582429,2,-74.0189751360215,40.757895012478535,-73.98355377188268,40.76219102450546,N,800
demo_002603,1,2016-04-11 06:44:00,2016-04-11 07:03:11.879788929,2,-73.96159494954097,40.79368274710705,-73.8987062471781,40.790135106256486,N,1151
demo_002604,2,2016-05-16 11:18:00,2016-05-16 11:23:42.195008828,4,-73.9896071666022,40.77267202129018,-73.98807852706256,40.77071519963456,N,342
demo_002605,1,2016-05-15 23:55:00,2016-05-16 00:05:53.588897646,2,-73.99359287432922,40.763187808366425,-74.00278423206235,40.74011078679516,N,653
demo_002606,1,2016-04-05 20:06:00,2016-04-05 20:22:16.211315087,5,-74.0381355514769,40.796330392845945,-73.9893079137793,40.80388249287234,N,976
demo_002607,2,2016-02-16 08:03:00,2016-02-16 08:25:13.941337465,1,-73.9854861075245,40.73242506336796,-73.9339712672706,40.73769141283323,N,1333
demo_002608,2,2016-04-04 17:06:00,2016-04-04 17:16:58.573987850,3,-73.9398351880068,40.75909124570327,-73.95535329524046,40.747210928022454,N,658
demo_002609,1,2016-05-28 19:43:00,2016-05-28 20:03:11.149657198,6,-73.98410144375588,40.75737529765977,-74.01927762437113,40.77535120284241,N,1211
demo_002610,2,2016-06-23 17:14:00,2016-06-23 17:39:12.678956620,5,-74.02236016458384,40.748453328331514,-73.97619395826803,40.776204781219185,N,1512
demo_002611,1,2016-06-15 22:49:00,2016-06-15 23:07:55.783989643,4,-74.04113923072688,40.744356807100274,-74.09509968880272,40.762645967091615,N,1135
demo_002612,1,2016-02-02 15:56:00,2016-02-02 16:16:13.887019404,1,-74.021431756233,40.760550388324,-74.07717980623195,40.73240441868236,N,1213
demo_002613,2,2016-04-17 12:44:00,2016-04-17 12:50:48.321080798,5,-73.96734498114135,40.759204262359496,-73.97323531015965,40.76189469806477,N,408
demo_002614,2,2016-01-19 19:51:00,2016-01-19 20:07:07.775160834,3,-73.9695378981938,40.721305032511296,-73.96595250814329,40.69669638031398,N,967
demo_002615,2,2016-04-30 09:51:00,2016-04-30 10:10:49.468024971,6,-74.0210228195268,40.78606285684652,-74.0581211453465,40.78866983499662,N,1189
demo_002616,1,2016-06-27 14:53:00,2016-06-27 15:04:46.608246154,5,-74.0844841739892,40.723826517728185,-74.076718922146,40.699323026908644,N,706
demo_002617,2,2016-01-10 11:07:00,2016-01-10 11:22:06.125461265,6,-73.96609942563475,40.75036182944085,-73.95677297253248,40.784845239549426,N,906
demo_002618,1,2016-04-28 04:23:00,2016-04-28 04:35:48.345775579,1,-74.02539683295389,40.7476651834548,-74.04221040924578,40.76881513311834,N,768
demo_002619,2,2016-06-19 04:38:00,2016-06-19 05:05:14.051938311,6,-73.95399218844432,40.770533626443076,-73.88282094217344,40.80166433768732,N,1634
demo_002620,2,2016-06-01 11:50:00,2016-06-01 12:03:40.791985054,5,-74.01902493389575,40.6838313620924,-74.0039832915455,40.712227858527676,N,820
demo_002621,1,2016-03-11 15:32:00,2016-03-11 15:44:53.023088249,2,-74.02945552041514,40.789181843522535,-73.98995840413689,40.781875651310045,N,773
demo_002622,2,2016-01-19 16:56:00,2016-01-19 17:18:21.876368633,6,-73.97810726417332,40.734305337833575,-74.02907471877674,40.72281387475834,N,1341
demo_002623,1,2016-06-15 07:14:00,2016-06-15 07:49:10.385509434,4,-73.87890353464881,40.800698715317196,-73.93017299808459,40.8477252586921,N,2110
demo_002624,1,2016-06-14 20:06:00,2016-06-14 20:13:59.523584886,4,-73.95129365039975,40.741264227641935,-73.93519145902704,40.73680599708728,N,479
demo_002625,2,2016-04-14 05:10:00,2016-04-14 05:37:28.988853572,6,-73.97887013153574,40.75629047449931,-73.91395011240603,40.719716797152564,N,1648
demo_002626,2,2016-06-25 04:49:00,2016-06-25 05:04:47.327126136,4,-73.96885168086285,40.824982511402396,-74.00419943312689,40.85218411321137,N,947
demo_002627,2,2016-01-01 19:57:00,2016-01-01 20:04:12.543978653,4,-74.06380021376685,40.74829316269222,-74.0587820311393,40.75217510573534,N,432
demo_002628,1,2016-04-20 23:45:00,2016-04-21 00:07:00.358971055,6,-74.03550531668387,40.80135974596357,-74.07873368524824,40.842020237311004,N,1320
demo_002629,1,2016-01-07 22:30:00,2016-01-07 22:38:51.337220925,5,-74.09799179892713,40.75936657799476,-74.12,40.76592675930024,N,531
demo_002630,2,2016-06-17 10:11:00,2016-06-17 10:15:37.004829868,4,-73.90715567474405,40.77253965906027,-73.90039677858576,40.77199961890191,N,277
demo_002631,1,2016-05-02 11:24:00,2016-05-02 11:42:05.863609010,6,-73.91626762868799,40.7604485506294,-73.93350902115569,40.80165381246631,N,1085
demo_002632,2,2016-06-13 10:00:00,2016-06-13 10:22:43.637459314,6,-73.96732316632033,40.787674806920506,-74.01301650293126,40.74613621560451,N,1363
demo_002633,1,2016-04-11 06:43:00,2016-04-11 07:00:15.003006535,4,-73.97891982036121,40.734006393550146,-74.02539693953273,40.71820161132587,N,1035
demo_002634,1,2016-01-15 23:41:00,2016-01-16 00:03:02.865445837,1,-74.0548215501124,40.72355830169433,-74.12,40.699599501454244,N,1322
demo_002635,2,2016-01-05 18:37:00,2016-01-05 19:09:53.935243685,5,-73.99486849821128,40.73564983333681,-73.97818806509876,40.67638267931533,N,1973
